path,name,line,end_line,async_func
init_osbb_telegram_db.py,init_telegram_db,19,129,False
inspect_osbb_folder_filter.py,main,24,52,True
INSTALL_cashier_route_after_phone_v2.py,main,37,92,False
INSTALL_PHONE_ACCESS_UI_FIX_v2.py,make_writable,38,47,False
INSTALL_PHONE_ACCESS_UI_FIX_v2.py,syntax_check,50,63,False
INSTALL_PHONE_ACCESS_UI_FIX_v2.py,main,66,133,False
INSTALL_PHONE_ACCESS_UI_FIX_v3.py,make_writable,23,29,False
INSTALL_PHONE_ACCESS_UI_FIX_v3.py,syntax_check,32,45,False
INSTALL_PHONE_ACCESS_UI_FIX_v3.py,main,48,101,False
INSTALL_phone_barrier_access_v2.py,parse_args,44,51,False
INSTALL_phone_barrier_access_v2.py,read_text,54,55,False
INSTALL_phone_barrier_access_v2.py,main,58,130,False
INSTALL_profile_button_early_route_fix.py,main,27,69,False
INSTALL_profile_confirmation_ready_visibility_fix.py,main,27,67,False
INSTALL_profile_critical_codes_fix.py,main,27,67,False
INSTALL_profile_parking_time_test_v1.py,install_one,21,36,False
INSTALL_profile_parking_time_test_v1.py,assert_expected,39,48,False
INSTALL_profile_parking_time_test_v1.py,main,51,116,False
INSTALL_profile_verification_terminology_v2.py,install_one,26,38,False
INSTALL_profile_verification_terminology_v2.py,require_marker,41,50,False
INSTALL_profile_verification_terminology_v2.py,main,53,114,False
INSTALL_profile_verification_v1.py,backup_and_copy,11,18,False
INSTALL_profile_verification_v1.py,main,20,47,False
INSTALL_service_code_compatibility_phone_v2.py,copy_checked,22,32,False
INSTALL_service_code_compatibility_phone_v2.py,main,35,92,False
install_service_orders_ui.py,replace_between,29,36,False
install_service_orders_ui.py,patch_core,39,50,False
install_service_orders_ui.py,patch_live_launcher,53,63,False
install_service_orders_ui.py,backup,66,70,False
install_service_orders_ui.py,main,73,131,False
list_osbb_folder_dialogs.py,now_ts,26,27,False
list_osbb_folder_dialogs.py,dialog_type,30,46,False
list_osbb_folder_dialogs.py,main,49,102,True
list_osbb_included_peers.py,now_ts,27,28,False
list_osbb_included_peers.py,entity_type,31,47,False
list_osbb_included_peers.py,entity_title,50,59,False
list_osbb_included_peers.py,main,62,150,True
list_telegram_dialogs.py,now_ts,25,26,False
list_telegram_dialogs.py,dialog_type,29,45,False
list_telegram_dialogs.py,main,48,109,True
list_telegram_folders.py,main,24,56,True
manage_staff_access.py,now_db,65,66,False
manage_staff_access.py,parse_scope,69,78,False
manage_staff_access.py,print_roles,81,105,False
manage_staff_access.py,print_user,108,179,False
manage_staff_access.py,ensure_principal,182,198,False
manage_staff_access.py,grant_role,201,240,False
manage_staff_access.py,set_permission,243,285,False
manage_staff_access.py,write_manager_audit,288,321,False
manage_staff_access.py,main,324,445,False
manage_staff_access_v2.py,now_db,65,66,False
manage_staff_access_v2.py,parse_scope,69,78,False
manage_staff_access_v2.py,print_roles,81,105,False
manage_staff_access_v2.py,print_user,108,179,False
manage_staff_access_v2.py,ensure_principal,182,198,False
manage_staff_access_v2.py,grant_role,201,240,False
manage_staff_access_v2.py,set_permission,243,285,False
manage_staff_access_v2.py,write_manager_audit,288,321,False
manage_staff_access_v2.py,main,324,445,False
migrate_access_control_and_guard.py,now_db,44,45,False
migrate_access_control_and_guard.py,get_db_file,48,49,False
migrate_access_control_and_guard.py,table_exists,52,57,False
migrate_access_control_and_guard.py,columns,60,64,False
migrate_access_control_and_guard.py,add_column_if_missing,67,76,False
migrate_access_control_and_guard.py,index_exists,79,84,False
migrate_access_control_and_guard.py,create_index_if_missing,87,91,False
migrate_access_control_and_guard.py,create_tables,94,215,False
migrate_access_control_and_guard.py,ensure_columns,304,314,False
migrate_access_control_and_guard.py,seed_roles,363,423,False
migrate_access_control_and_guard.py,ensure_indexes,426,461,False
migrate_access_control_and_guard.py,ensure_access_schema,464,475,False
migrate_access_control_and_guard.py,main,478,552,False
migrate_add_normalized_fields.py,add_column_if_missing,14,24,False
migrate_add_normalized_fields.py,migrate_main_db,27,38,False
migrate_add_normalized_fields.py,migrate_quarantine_db,41,53,False
migrate_add_verification_evidence.py,migrate,14,49,False
migrate_add_verification_tasks.py,migrate,14,79,False
migrate_apartment_link_requests.py,now_db,39,40,False
migrate_apartment_link_requests.py,get_db_file,43,44,False
migrate_apartment_link_requests.py,table_exists,47,52,False
migrate_apartment_link_requests.py,index_exists,55,60,False
migrate_apartment_link_requests.py,main,63,198,False
migrate_apartment_verification.py,now,18,19,False
migrate_apartment_verification.py,get_db_file,21,22,False
migrate_apartment_verification.py,migrate,24,105,False
migrate_billing_core.py,get_db_file,14,15,False
migrate_billing_core.py,main,18,194,False
migrate_bot_core.py,now,16,17,False
migrate_bot_core.py,column_exists,20,23,False
migrate_bot_core.py,add_column_if_missing,26,31,False
migrate_bot_core.py,migrate,34,362,False
migrate_cashier_core.py,get_db_file,16,17,False
migrate_cashier_core.py,table_exists,20,25,False
migrate_cashier_core.py,table_columns,28,30,False
migrate_cashier_core.py,add_column_if_missing,33,38,False
migrate_cashier_core.py,ensure_operator_audit_log,41,100,False
migrate_cashier_core.py,create_cashboxes,103,119,False
migrate_cashier_core.py,create_cashbox_operations,122,157,False
migrate_cashier_core.py,create_cashier_batches,160,184,False
migrate_cashier_core.py,ensure_payments_cashbox_columns,187,208,False
migrate_cashier_core.py,seed_default_cashboxes,211,235,False
migrate_cashier_core.py,recalc_cashbox_balance,238,265,False
migrate_cashier_core.py,recalc_all_cashboxes,268,273,False
migrate_cashier_core.py,migrate,276,329,False
migrate_cashier_core.py,main,332,336,False
migrate_cashier_core.py,table_count,302,306,False
migrate_cashier_operator_editor.py,now_db,108,109,False
migrate_cashier_operator_editor.py,get_db_file,112,113,False
migrate_cashier_operator_editor.py,table_exists,116,121,False
migrate_cashier_operator_editor.py,columns,124,126,False
migrate_cashier_operator_editor.py,add_column_if_missing,129,138,False
migrate_cashier_operator_editor.py,index_exists,141,146,False
migrate_cashier_operator_editor.py,create_index_if_missing,149,153,False
migrate_cashier_operator_editor.py,ensure_cashboxes_table,156,170,False
migrate_cashier_operator_editor.py,ensure_cashbox_operations_table,173,197,False
migrate_cashier_operator_editor.py,ensure_cashier_receipts,200,278,False
migrate_cashier_operator_editor.py,ensure_link_columns,281,300,False
migrate_cashier_operator_editor.py,upsert_cashbox,303,336,False
migrate_cashier_operator_editor.py,recalc_balance,339,366,False
migrate_cashier_operator_editor.py,main,369,553,False
migrate_cashier_v2.py,now_db,42,43,False
migrate_cashier_v2.py,get_db_file,46,47,False
migrate_cashier_v2.py,table_exists,50,55,False
migrate_cashier_v2.py,columns,58,62,False
migrate_cashier_v2.py,add_column_if_missing,65,74,False
migrate_cashier_v2.py,index_exists,77,82,False
migrate_cashier_v2.py,create_index_if_missing,85,93,False
migrate_cashier_v2.py,create_table_payment_notices,96,131,False
migrate_cashier_v2.py,create_table_bank_transactions,134,165,False
migrate_cashier_v2.py,create_table_batches,168,195,False
migrate_cashier_v2.py,create_table_batch_items,198,223,False
migrate_cashier_v2.py,create_table_reconciliation_cases,226,253,False
migrate_cashier_v2.py,add_v2_link_columns,256,286,False
migrate_cashier_v2.py,create_indexes,289,380,False
migrate_cashier_v2.py,main,383,508,False
migrate_cashier_v2_compat.py,now_db,43,44,False
migrate_cashier_v2_compat.py,get_db_file,47,48,False
migrate_cashier_v2_compat.py,table_exists,51,56,False
migrate_cashier_v2_compat.py,columns,59,63,False
migrate_cashier_v2_compat.py,add_column_if_missing,66,75,False
migrate_cashier_v2_compat.py,index_exists,78,83,False
migrate_cashier_v2_compat.py,create_index_if_missing,86,90,False
migrate_cashier_v2_compat.py,create_payment_notices,93,126,False
migrate_cashier_v2_compat.py,create_bank_transactions,129,158,False
migrate_cashier_v2_compat.py,create_cashier_batches,161,188,False
migrate_cashier_v2_compat.py,create_cashier_batch_items,191,214,False
migrate_cashier_v2_compat.py,create_reconciliation_cases,217,244,False
migrate_cashier_v2_compat.py,ensure_columns,385,398,False
migrate_cashier_v2_compat.py,backfill_batch_numbers,401,447,False
migrate_cashier_v2_compat.py,backfill_v2_defaults,450,473,False
migrate_cashier_v2_compat.py,ensure_indexes,476,540,False
migrate_cashier_v2_compat.py,ensure_cashier_v2_schema,543,570,False
migrate_cashier_v2_compat.py,schema_plan,573,588,False
migrate_cashier_v2_compat.py,main,591,679,False
migrate_charge_adjustments.py,get_db_file,93,94,False
migrate_charge_adjustments.py,now_db,97,98,False
migrate_charge_adjustments.py,table_exists,101,103,False
migrate_charge_adjustments.py,table_columns,106,108,False
migrate_charge_adjustments.py,add_column_if_missing,111,115,False
migrate_charge_adjustments.py,ensure_adjustment_catalog,118,152,False
migrate_charge_adjustments.py,ensure_adjustment_assignments,155,187,False
migrate_charge_adjustments.py,ensure_charge_adjustments,190,212,False
migrate_charge_adjustments.py,ensure_charge_columns,215,232,False
migrate_charge_adjustments.py,backfill_existing_charges,235,249,False
migrate_charge_adjustments.py,upsert_catalog_row,252,283,False
migrate_charge_adjustments.py,seed_catalog,286,293,False
migrate_charge_adjustments.py,migration_summary,296,304,False
migrate_charge_adjustments.py,migrate,307,388,False
migrate_charge_adjustments.py,main,391,400,False
migrate_commercial_contract_core.py,now_db,53,54,False
migrate_commercial_contract_core.py,get_db_file,57,58,False
migrate_commercial_contract_core.py,q,61,62,False
migrate_commercial_contract_core.py,table_exists,65,70,False
migrate_commercial_contract_core.py,object_exists,73,78,False
migrate_commercial_contract_core.py,table_columns,81,83,False
migrate_commercial_contract_core.py,add_column_if_missing,86,97,False
migrate_commercial_contract_core.py,index_exists,100,105,False
migrate_commercial_contract_core.py,create_index_if_missing,108,116,False
migrate_commercial_contract_core.py,required_fields_with_defaults,119,162,False
migrate_commercial_contract_core.py,seed_generic_commercial_service,165,229,False
migrate_commercial_contract_core.py,ensure_core_tables,232,386,False
migrate_commercial_contract_core.py,ensure_core_columns,389,489,False
migrate_commercial_contract_core.py,ensure_billing_links,492,524,False
migrate_commercial_contract_core.py,ensure_indexes,527,644,False
migrate_commercial_contract_core.py,create_or_replace_debt_views,647,731,False
migrate_commercial_contract_core.py,validate_units,734,760,False
migrate_commercial_contract_core.py,write_report,763,829,False
migrate_commercial_contract_core.py,main,832,931,False
migrate_operator_audit_log.py,get_db_file,14,15,False
migrate_operator_audit_log.py,main,18,98,False
migrate_operator_audit_log_v2.py,get_db_file,14,15,False
migrate_operator_audit_log_v2.py,column_exists,18,20,False
migrate_operator_audit_log_v2.py,add_column_if_missing,23,28,False
migrate_operator_audit_log_v2.py,index_exists,31,38,False
migrate_operator_audit_log_v2.py,create_index_if_missing,41,46,False
migrate_operator_audit_log_v2.py,main,49,183,False
MIGRATE_phone_barrier_access_operational_sandbox.py,parse_args,24,31,False
MIGRATE_phone_barrier_access_operational_sandbox.py,main,34,141,False
MIGRATE_phone_barrier_access_sandbox.py,import_core,33,42,False
MIGRATE_phone_barrier_access_sandbox.py,write_log,45,49,False
MIGRATE_phone_barrier_access_sandbox.py,main,52,142,False
MIGRATE_profile_parking_time_test_sandbox.py,main,27,100,False
MIGRATE_profile_verification_sandbox.py,main,16,55,False
migrate_remote_requests.py,now_db,39,40,False
migrate_remote_requests.py,get_db_file,43,44,False
migrate_remote_requests.py,table_exists,47,52,False
migrate_remote_requests.py,index_exists,55,60,False
migrate_remote_requests.py,add_column_if_missing,63,74,False
migrate_remote_requests.py,main,77,233,False
migrate_service_items.py,get_db_file,16,17,False
migrate_service_items.py,now_db,20,21,False
migrate_service_items.py,table_exists,24,26,False
migrate_service_items.py,table_columns,29,31,False
migrate_service_items.py,add_column_if_missing,34,39,False
migrate_service_items.py,create_service_catalog,42,85,False
migrate_service_items.py,create_service_items,88,115,False
migrate_service_items.py,create_barrier_access,118,139,False
migrate_service_items.py,ensure_financial_columns,142,159,False
migrate_service_items.py,service_group_for,162,169,False
migrate_service_items.py,get_required_columns_with_defaults,172,214,False
migrate_service_items.py,insert_dynamic,217,235,False
migrate_service_items.py,update_dynamic_by_code,238,256,False
migrate_service_items.py,upsert_service,259,293,False
migrate_service_items.py,seed_service_catalog,296,314,False
migrate_service_items.py,upsert_service_item,317,349,False
migrate_service_items.py,seed_initial_service_items,352,367,False
migrate_service_items.py,print_counts,370,376,False
migrate_service_items.py,migrate,379,451,False
migrate_service_items.py,main,454,458,False
migrate_service_orders_and_fulfillment.py,now_db,50,51,False
migrate_service_orders_and_fulfillment.py,get_db_file,54,55,False
migrate_service_orders_and_fulfillment.py,table_exists,58,63,False
migrate_service_orders_and_fulfillment.py,table_columns,66,70,False
migrate_service_orders_and_fulfillment.py,add_column_if_missing,73,82,False
migrate_service_orders_and_fulfillment.py,index_exists,85,90,False
migrate_service_orders_and_fulfillment.py,create_index_if_missing,93,97,False
migrate_service_orders_and_fulfillment.py,create_tables,100,319,False
migrate_service_orders_and_fulfillment.py,seed_workflow_profiles,322,428,False
migrate_service_orders_and_fulfillment.py,seed_phone_access_mapping,431,471,False
migrate_service_orders_and_fulfillment.py,seed_access_roles_if_available,474,573,False
migrate_service_orders_and_fulfillment.py,create_indexes,576,628,False
migrate_service_orders_and_fulfillment.py,extend_legacy_tables,631,654,False
migrate_service_orders_and_fulfillment.py,ensure_schema,657,672,False
migrate_service_orders_and_fulfillment.py,main,675,765,False
MIGRATE_simplified_services_sandbox.py,_prepare_import_paths,35,40,False
MIGRATE_simplified_services_sandbox.py,_load_schema_migrator,43,75,False
MIGRATE_simplified_services_sandbox.py,_write_log,78,82,False
MIGRATE_simplified_services_sandbox.py,main,85,137,False
migrate_unit_registry_composite_groups.py,now_db,55,56,False
migrate_unit_registry_composite_groups.py,get_main_db,59,60,False
migrate_unit_registry_composite_groups.py,get_quarantine_db,63,64,False
migrate_unit_registry_composite_groups.py,quote,67,68,False
migrate_unit_registry_composite_groups.py,table_exists,71,77,False
migrate_unit_registry_composite_groups.py,columns,80,82,False
migrate_unit_registry_composite_groups.py,add_column_if_missing,85,93,False
migrate_unit_registry_composite_groups.py,text,96,97,False
migrate_unit_registry_composite_groups.py,is_composite,100,102,False
migrate_unit_registry_composite_groups.py,composite_info,105,115,False
migrate_unit_registry_composite_groups.py,normalize_alias,118,123,False
migrate_unit_registry_composite_groups.py,aliases_for_group,126,145,False
migrate_unit_registry_composite_groups.py,ensure_registry_columns,148,169,False
migrate_unit_registry_composite_groups.py,ensure_group_tables,172,231,False
migrate_unit_registry_composite_groups.py,make_registry_views,234,259,False
migrate_unit_registry_composite_groups.py,seed_existing_residential,262,307,False
migrate_unit_registry_composite_groups.py,load_quarantine_composites,310,366,False
migrate_unit_registry_composite_groups.py,load_main_apartment_map,369,379,False
migrate_unit_registry_composite_groups.py,assess_candidates,382,430,False
migrate_unit_registry_composite_groups.py,get_or_create_group,433,480,False
migrate_unit_registry_composite_groups.py,ensure_member,483,510,False
migrate_unit_registry_composite_groups.py,ensure_group_alias,513,550,False
migrate_unit_registry_composite_groups.py,write_report,553,637,False
migrate_unit_registry_composite_groups.py,migrate,640,772,False
normalize_registry_fields.py,now_ts,22,23,False
normalize_registry_fields.py,normalize_main_db,46,112,False
normalize_registry_fields.py,normalize_quarantine_db,115,184,False
normalize_registry_fields.py,main,187,203,False
normalize_registry_fields.py,__init__,26,30,False
normalize_registry_fields.py,add,32,33,False
normalize_registry_fields.py,section,35,39,False
normalize_registry_fields.py,save,41,43,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,now_db,50,51,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,get_db_file,54,55,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,table_exists,58,63,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,table_columns,66,70,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,add_column_if_missing,73,82,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,index_exists,85,90,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,create_index_if_missing,93,97,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,create_tables,100,319,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,seed_workflow_profiles,322,428,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,seed_phone_access_mapping,431,471,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,seed_access_roles_if_available,474,573,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,create_indexes,576,628,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,extend_legacy_tables,631,654,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,ensure_schema,657,672,False
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,main,675,765,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_catalog_permission,44,54,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_required_defaults,57,87,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_insert_dynamic,90,103,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_update_dynamic,106,124,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_valid_code,127,136,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_price,139,145,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_validate_date,148,152,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,list_service_offers,155,204,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,add_or_update_service_offer,207,365,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,set_service_price,368,458,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,retire_service_offer,461,512,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,restore_service_offer,515,553,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_fetch_service_item_or_raise,556,566,False
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,today_iso,569,570,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,text,42,43,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,now_db,46,47,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,today,50,51,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,money,54,60,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_db_file,63,64,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_conn,67,71,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,table_exists,74,79,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,table_columns,82,86,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,required_tables,89,104,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,schema_ready,107,118,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_permission_or_raise,121,144,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_fetchone_dict,147,150,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_service_item,153,180,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_service_workflow,183,214,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,effective_price,217,243,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_next_order_number,246,266,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_event,269,297,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_audit_order,300,324,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_order_steps,327,337,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_derive_status,340,382,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,recompute_order_status,385,411,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_service_order,414,426,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,create_service_order,429,610,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,confirm_order_step,613,709,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,link_payment_to_order,712,765,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,link_charge_to_order,768,811,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,create_remote_asset,814,889,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,record_remote_movement,892,995,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,activate_access_credential,998,1065,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,list_order_steps,1068,1079,False
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,service_order_summary,1082,1125,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,now_stamp,39,40,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,load_module,43,50,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,clone_database,53,62,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,clone_paths,65,80,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,table_exists,83,88,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,table_columns,91,95,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,find_unit,98,114,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,find_resident_account,117,134,False
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,main,137,433,False
parking_billing_statement.py,get_db_file,19,20,False
parking_billing_statement.py,now_ts,23,24,False
parking_billing_statement.py,table_exists,27,32,False
parking_billing_statement.py,table_columns,35,37,False
parking_billing_statement.py,pick_table,40,44,False
parking_billing_statement.py,money,47,51,False
parking_billing_statement.py,apt_sort_key,54,56,False
parking_billing_statement.py,load_charge_rows,59,90,False
parking_billing_statement.py,load_payment_rows,93,138,False
parking_billing_statement.py,load_allocations,141,153,False
parking_billing_statement.py,load_apartments,156,164,False
parking_billing_statement.py,build_statement,167,251,False
parking_billing_statement.py,service_label,254,261,False
parking_billing_statement.py,write_report,264,421,False
parking_billing_statement.py,main,424,470,False
parking_billing_statement.py,ensure_apt,196,209,False
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,kb,68,69,False
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,_state,72,85,False
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,_with_conn,88,98,False
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,_candidate_card,101,128,False
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,_session_card,131,151,False
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,_show_home,154,174,True
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,_show_session,177,187,True
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,_show_queue,190,219,True
parking_time_test_payload/Bots/handlers/profile_parking_time_test_workspace.py,handle_profile_parking_time_test_text,222,364,True
parking_time_test_payload/profile_parking_time_test_core.py,now_db,51,52,False
parking_time_test_payload/profile_parking_time_test_core.py,text,55,56,False
parking_time_test_payload/profile_parking_time_test_core.py,quote,59,60,False
parking_time_test_payload/profile_parking_time_test_core.py,table_exists,63,68,False
parking_time_test_payload/profile_parking_time_test_core.py,table_columns,71,75,False
parking_time_test_payload/profile_parking_time_test_core.py,_fetchone,78,90,False
parking_time_test_payload/profile_parking_time_test_core.py,_json,93,94,False
parking_time_test_payload/profile_parking_time_test_core.py,_decode,97,101,False
parking_time_test_payload/profile_parking_time_test_core.py,required_test_tables,104,109,False
parking_time_test_payload/profile_parking_time_test_core.py,_create_schema,112,191,False
parking_time_test_payload/profile_parking_time_test_core.py,_next_number,194,213,False
parking_time_test_payload/profile_parking_time_test_core.py,_event,216,244,False
parking_time_test_payload/profile_parking_time_test_core.py,ensure_test_schema,247,292,False
parking_time_test_payload/profile_parking_time_test_core.py,_first_value,295,300,False
parking_time_test_payload/profile_parking_time_test_core.py,_apartment_by_number,303,337,False
parking_time_test_payload/profile_parking_time_test_core.py,_missing_parking_time_vehicles,340,417,False
parking_time_test_payload/profile_parking_time_test_core.py,test_candidate,420,440,False
parking_time_test_payload/profile_parking_time_test_core.py,_require_test_tables,443,453,False
parking_time_test_payload/profile_parking_time_test_core.py,get_test_session,456,474,False
parking_time_test_payload/profile_parking_time_test_core.py,list_test_events,477,498,False
parking_time_test_payload/profile_parking_time_test_core.py,list_test_sessions,501,522,False
parking_time_test_payload/profile_parking_time_test_core.py,_session_simulation,525,572,False
parking_time_test_payload/profile_parking_time_test_core.py,open_test_session,575,669,False
parking_time_test_payload/profile_parking_time_test_core.py,propose_parking_time,672,718,False
parking_time_test_payload/profile_parking_time_test_core.py,decide_test_session,721,774,False
parking_time_test_payload/profile_parking_time_test_core.py,close_test_session,777,816,False
parking_time_test_payload/profile_parking_time_test_core.py,session_for_display,819,827,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,load_module,63,70,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,clone_paths,73,87,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,configure_sandbox,90,112,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,tables,115,126,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,columns,129,134,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,create_backup,137,142,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,configured_operator_ids,145,158,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,ensure_sandbox_service_access,161,371,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,assert_workspace_is_compatible,373,400,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,purge_project_modules,402,424,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,integrate_profile_verification,429,609,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,ensure_cashier_route_precedes_client_portal,611,676,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,patch_bot_source,678,719,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,live_service_preflight,722,801,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,conflicting_guard_processes,804,824,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,run_bot,827,834,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,main,837,906,False
parking_time_test_payload/run_bot_live_services_sandbox_v1.py,has_permission_row,256,282,False
patch_cashier_v2_core_period_and_schemafix.py,replace_between,41,48,False
patch_cashier_v2_core_period_and_schemafix.py,patched_source,51,64,False
patch_cashier_v2_core_period_and_schemafix.py,clone_paths,67,85,False
patch_cashier_v2_core_period_and_schemafix.py,run_sandbox_check,88,122,False
patch_cashier_v2_core_period_and_schemafix.py,main,125,179,False
patch_cashier_v2_core_schemafix.py,load_module,47,53,False
patch_cashier_v2_core_schemafix.py,patched_source,56,70,False
patch_cashier_v2_core_schemafix.py,clone_paths,73,91,False
patch_cashier_v2_core_schemafix.py,ensure_sandbox,94,102,False
patch_cashier_v2_core_schemafix.py,smoke_test,105,144,False
patch_cashier_v2_core_schemafix.py,main,147,200,False
patch_guard_workspace_default_cash_note.py,replace_between,88,95,False
patch_guard_workspace_default_cash_note.py,patch,98,134,False
patch_guard_workspace_default_cash_note.py,main,137,176,False
patch_guard_workspace_direct_notice_confirm.py,patch,71,87,False
patch_guard_workspace_direct_notice_confirm.py,main,90,129,False
patch_parking_bot_cashier_operator.py,backup_name,44,46,False
patch_parking_bot_cashier_operator.py,find_matching_bracket,49,79,False
patch_parking_bot_cashier_operator.py,patch_import,82,113,False
patch_parking_bot_cashier_operator.py,patch_admin_menu,116,131,False
patch_parking_bot_cashier_operator.py,patch_router,134,149,False
