path,line,kind,context
Bots/handlers/cashier_operator.py,384,debt_or_payment_reference,"""SELECT initial_balance FROM cashboxes WHERE cashbox_code = ?"","
Bots/handlers/cashier_operator.py,391,debt_or_payment_reference,"initial = float(row[""initial_balance""] or 0)"
Bots/handlers/cashier_operator.py,409,debt_or_payment_reference,"def recalc_and_store_cashbox_balance(cur: sqlite3.Cursor, code: str) -> float:"
Bots/handlers/cashier_operator.py,410,debt_or_payment_reference,"balance = calculated_cashbox_balance(cur, code)"
Bots/handlers/cashier_operator.py,412,debt_or_payment_reference,"if ""current_balance"" in cols:"
Bots/handlers/cashier_operator.py,413,debt_or_payment_reference,"values = {""current_balance"": balance}"
Bots/handlers/cashier_operator.py,422,debt_or_payment_reference,return balance
Bots/handlers/cashier_operator.py,425,debt_or_payment_reference,def format_cashbox_balances() -> str:
Bots/handlers/cashier_operator.py,429,debt_or_payment_reference,"lines = [""🏦 Остатки касс"", """"]"
Bots/handlers/cashier_operator.py,432,debt_or_payment_reference,"balance = calculated_cashbox_balance(cur, code)"
Bots/handlers/cashier_operator.py,435,debt_or_payment_reference,"f""   {money(balance)} грн."""
Bots/handlers/cashier_operator.py,448,debt_or_payment_reference,"# Units, receipts and charges"
Bots/handlers/cashier_operator.py,537,debt_or_payment_reference,"""UNALLOCATED"": ""🟠 Не разнесено"","
Bots/handlers/cashier_operator.py,538,debt_or_payment_reference,"""PARTIAL"": ""🟡 Разнесено частично"","
Bots/handlers/cashier_operator.py,539,debt_or_payment_reference,"""ALLOCATED"": ""✅ Разнесено"","
Bots/handlers/cashier_operator.py,570,debt_or_payment_reference,Allocation remains UNALLOCATED.
Bots/handlers/cashier_operator.py,573,debt_or_payment_reference,"receipt only, no payment and no cashbox balance change."
Bots/handlers/cashier_operator.py,649,debt_or_payment_reference,"""UNALLOCATED"" if kind == ""CASH_RECEIVED"" else ""NOT_APPLICABLE"""
Bots/handlers/cashier_operator.py,806,debt_or_payment_reference,"balance = recalc_and_store_cashbox_balance(cur, cashbox_code)"
Bots/handlers/cashier_operator.py,820,debt_or_payment_reference,"f""{data.get('period_code') or ''},UNALLOCATED"""
Bots/handlers/cashier_operator.py,831,debt_or_payment_reference,"""cashbox_balance_after"": balance,"
Bots/handlers/cashier_operator.py,905,debt_or_payment_reference,"def list_recent_receipts(*, limit: int = 20, unallocated_only: bool = False) -> list[dict]:"
Bots/handlers/cashier_operator.py,911,debt_or_payment_reference,if unallocated_only:
Bots/handlers/cashier_operator.py,915,debt_or_payment_reference,"""COALESCE(r.allocation_status, 'UNALLOCATED') IN ('UNALLOCATED', 'PARTIAL')"","
Bots/handlers/cashier_operator.py,947,debt_or_payment_reference,"if not table_exists(cur, ""payment_allocations""):"
Bots/handlers/cashier_operator.py,949,debt_or_payment_reference,"cols = table_columns(cur, ""payment_allocations"")"
Bots/handlers/cashier_operator.py,951,debt_or_payment_reference,"""allocated_amount"" if ""allocated_amount"" in cols else None"
Bots/handlers/cashier_operator.py,957,debt_or_payment_reference,"f""FROM payment_allocations WHERE payment_id = ?"","
Bots/handlers/cashier_operator.py,971,debt_or_payment_reference,def receipt_unallocated_amount(receipt: dict) -> float:
Bots/handlers/cashier_operator.py,986,debt_or_payment_reference,def list_open_charges_for_receipt(receipt_id: int) -> list[dict]:
Bots/handlers/cashier_operator.py,996,debt_or_payment_reference,"if not table_exists(cur, ""charges"") or not table_exists(cur, ""payment_allocations""):"
Bots/handlers/cashier_operator.py,999,debt_or_payment_reference,"ccols = table_columns(cur, ""charges"")"
Bots/handlers/cashier_operator.py,1000,debt_or_payment_reference,"acols = table_columns(cur, ""payment_allocations"")"
Bots/handlers/cashier_operator.py,1002,debt_or_payment_reference,"""allocated_amount"" if ""allocated_amount"" in acols else None"
Bots/handlers/cashier_operator.py,1050,debt_or_payment_reference,"COALESCE(SUM(pa.{q(acol)}), 0) AS allocated_amount"
Bots/handlers/cashier_operator.py,1051,debt_or_payment_reference,FROM charges c
Bots/handlers/cashier_operator.py,1052,debt_or_payment_reference,LEFT JOIN payment_allocations pa ON pa.charge_id = c.id
Bots/handlers/cashier_operator.py,1065,debt_or_payment_reference,"item[""allocated_amount""] = float(item[""allocated_amount""] or 0)"
Bots/handlers/cashier_operator.py,1066,debt_or_payment_reference,"item[""outstanding_amount""] = max("
Bots/handlers/cashier_operator.py,1068,debt_or_payment_reference,"item[""charge_amount""] - item[""allocated_amount""],"
Bots/handlers/cashier_operator.py,1098,debt_or_payment_reference,unallocated = max(
Bots/handlers/cashier_operator.py,1104,debt_or_payment_reference,"charges = {item[""charge_id""]: item for item in list_open_charges_for_receipt(receipt_id)}"
Bots/handlers/cashier_operator.py,1105,debt_or_payment_reference,charge = charges.get(int(charge_id))
Bots/handlers/cashier_operator.py,1112,debt_or_payment_reference,"maximum = min(unallocated, float(charge[""outstanding_amount""]))"
Bots/handlers/cashier_operator.py,1116,debt_or_payment_reference,"f""(остаток платежа {money(unallocated)}, """
Bots/handlers/cashier_operator.py,1117,debt_or_payment_reference,"f""остаток начисления {money(charge['outstanding_amount'])})."""
Bots/handlers/cashier_operator.py,1122,debt_or_payment_reference,"""payment_allocations"","
Bots/handlers/cashier_operator.py,1127,debt_or_payment_reference,"""allocated_amount"": amount,"
Bots/handlers/cashier_operator.py,1137,debt_or_payment_reference,"new_status = ""ALLOCATED"" if remaining < 0.00001 else ""PARTIAL"""
Bots/handlers/cashier_operator.py,1154,debt_or_payment_reference,"table_name=""payment_allocations"","
Bots/handlers/cashier_operator.py,1185,debt_or_payment_reference,"def void_unallocated_receipt(receipt_id: int, *, operator_id: int, reason: str) -> dict:"
Bots/handlers/cashier_operator.py,1215,debt_or_payment_reference,"allocated = receipt_allocation_total(cur, payment_id)"
Bots/handlers/cashier_operator.py,1216,debt_or_payment_reference,if allocated > 0.00001:
Bots/handlers/cashier_operator.py,1302,debt_or_payment_reference,"balance = recalc_and_store_cashbox_balance(cur, cashbox_code)"
Bots/handlers/cashier_operator.py,1321,debt_or_payment_reference,"""cashbox_balance_after"": balance,"
Bots/handlers/cashier_operator.py,1330,debt_or_payment_reference,"""cashbox_balance"": balance,"
Bots/handlers/cashier_operator.py,1410,debt_or_payment_reference,"from_balance = recalc_and_store_cashbox_balance(cur, from_code)"
Bots/handlers/cashier_operator.py,1411,debt_or_payment_reference,"to_balance = recalc_and_store_cashbox_balance(cur, to_code)"
Bots/handlers/cashier_operator.py,1430,debt_or_payment_reference,"""from_balance_after"": from_balance,"
Bots/handlers/cashier_operator.py,1431,debt_or_payment_reference,"""to_balance_after"": to_balance,"
Bots/handlers/cashier_operator.py,1439,debt_or_payment_reference,"""from_balance"": from_balance,"
Bots/handlers/cashier_operator.py,1440,debt_or_payment_reference,"""to_balance"": to_balance,"
Bots/handlers/cashier_operator.py,1455,debt_or_payment_reference,unallocated = receipt_unallocated_amount(receipt)
Bots/handlers/cashier_operator.py,1472,debt_or_payment_reference,"lines.append(f""Остаток неразнесённой оплаты: {money(unallocated)} грн."")"
Bots/handlers/cashier_operator.py,1507,debt_or_payment_reference,"def format_charge_list(receipt: dict, charges: list[dict]) -> str:"
Bots/handlers/cashier_operator.py,1511,debt_or_payment_reference,"f""Не разнесено: {money(receipt_unallocated_amount(receipt))} грн."","
Bots/handlers/cashier_operator.py,1517,debt_or_payment_reference,if not charges:
Bots/handlers/cashier_operator.py,1525,debt_or_payment_reference,for item in charges:
Bots/handlers/cashier_operator.py,1530,debt_or_payment_reference,"f""остаток {money(item['outstanding_amount'])} грн."""
Bots/handlers/cashier_operator.py,1543,debt_or_payment_reference,"""остаток кассы не меняется."""
Bots/handlers/cashier_operator.py,1642,debt_or_payment_reference,"""Эта запись не является оплатой и не меняет остаток кассы.\n"""
Bots/handlers/cashier_operator.py,1670,debt_or_payment_reference,"if receipt.get(""allocation_status"") == ""UNALLOCATED"":"
Bots/handlers/cashier_operator.py,1689,debt_or_payment_reference,"unallocated_only: bool,"
Bots/handlers/cashier_operator.py,1691,debt_or_payment_reference,"receipts = list_recent_receipts(limit=30, unallocated_only=unallocated_only)"
Bots/handlers/cashier_operator.py,1694,debt_or_payment_reference,if unallocated_only
Bots/handlers/cashier_operator.py,1700,debt_or_payment_reference,"state[""cashier_receipt_list_unallocated""] = bool(unallocated_only)"
Bots/handlers/cashier_operator.py,1746,debt_or_payment_reference,async def show_open_charges(
Bots/handlers/cashier_operator.py,1757,debt_or_payment_reference,charges = list_open_charges_for_receipt(receipt_id)
Bots/handlers/cashier_operator.py,1764,debt_or_payment_reference,for charge in charges:
Bots/handlers/cashier_operator.py,1768,debt_or_payment_reference,"f""{money(charge['outstanding_amount'])}"""
Bots/handlers/cashier_operator.py,1780,debt_or_payment_reference,"format_charge_list(receipt, charges),"
Bots/handlers/cashier_operator.py,1825,debt_or_payment_reference,"""Платёж и остаток кассы не изменятся."","
Bots/handlers/cashier_operator.py,1910,debt_or_payment_reference,"await show_receipt_list(update, user_states, user_id, unallocated_only=True)"
Bots/handlers/cashier_operator.py,1913,debt_or_payment_reference,"await show_receipt_list(update, user_states, user_id, unallocated_only=False)"
Bots/handlers/cashier_operator.py,1915,debt_or_payment_reference,"if message_text == ""🏦 Остатки касс"":"
Bots/handlers/cashier_operator.py,1917,debt_or_payment_reference,"format_cashbox_balances(),"
Bots/handlers/cashier_operator.py,2199,debt_or_payment_reference,"await show_open_charges(update, user_states, user_id, receipt_id)"
Bots/handlers/cashier_operator.py,2202,debt_or_payment_reference,"await show_receipt_list(update, user_states, user_id, unallocated_only=True)"
Bots/handlers/cashier_operator.py,2222,debt_or_payment_reference,result = void_unallocated_receipt(
Bots/handlers/cashier_operator.py,2232,debt_or_payment_reference,"f""Касса: {money(result['cashbox_balance'])} грн.\n"""
Bots/handlers/cashier_operator.py,2255,debt_or_payment_reference,charges = {
Bots/handlers/cashier_operator.py,2257,debt_or_payment_reference,"for item in list_open_charges_for_receipt(int(state.get(""cashier_receipt_id"")))"
Bots/handlers/cashier_operator.py,2259,debt_or_payment_reference,charge = charges.get(int(charge_id))
Bots/handlers/cashier_operator.py,2265,debt_or_payment_reference,"receipt_unallocated_amount(receipt),"
Bots/handlers/cashier_operator.py,2266,debt_or_payment_reference,"float(charge[""outstanding_amount""]),"
Bots/handlers/cashier_operator.py,2272,debt_or_payment_reference,"f""Квитанция: {money(receipt_unallocated_amount(receipt))} грн. не разнесено.\n"""
Bots/handlers/cashier_operator.py,2273,debt_or_payment_reference,"f""Начисление: {money(charge['outstanding_amount'])} грн. остаток.\n"""
Bots/handlers/cashier_operator.py,2281,debt_or_payment_reference,await show_open_charges(
Bots/handlers/cashier_operator.py,2300,debt_or_payment_reference,"f""Остаток квитанции: {money(result['remaining'])} грн."""
Bots/handlers/cashier_operator.py,2415,debt_or_payment_reference,"f""{state['transfer_from']}: {money(result['from_balance'])} грн.\n"""
Bots/handlers/cashier_operator.py,2416,debt_or_payment_reference,"f""{state['transfer_to']}: {money(result['to_balance'])} грн."""
Bots/handlers/cashier_operator_v2.py,35,debt_or_payment_reference,"calc_cashbox_balance,"
Bots/handlers/cashier_operator_v2.py,51,debt_or_payment_reference,"open_charges,"
Bots/handlers/cashier_operator_v2.py,69,debt_or_payment_reference,"[""⚖️ Сверка"", ""🏦 Остатки касс""],"
Bots/handlers/cashier_operator_v2.py,195,debt_or_payment_reference,"if charge and abs(float(state.get(""amount"") or 0) - float(charge[""outstanding_amount""])) < 0.00001"
Bots/handlers/cashier_operator_v2.py,219,debt_or_payment_reference,"if charge and abs(float(state.get(""amount"") or 0) - float(charge[""outstanding_amount""])) < 0.00001"
Bots/handlers/cashier_operator_v2.py,249,debt_or_payment_reference,"""Платёж и остаток кассы не изменятся."","
Bots/handlers/cashier_operator_v2.py,260,debt_or_payment_reference,rows = open_charges(
Bots/handlers/cashier_operator_v2.py,268,debt_or_payment_reference,"state[""amount""] = float(rows[0][""outstanding_amount""])"
Bots/handlers/cashier_operator_v2.py,393,debt_or_payment_reference,"if charge and abs(amount - float(charge[""outstanding_amount""])) < 0.00001:"
Bots/handlers/cashier_operator_v2.py,417,debt_or_payment_reference,"f""Касса {state['cashbox_code']}: {money(result['cashbox_balance'])} грн.\n"""
Bots/handlers/cashier_operator_v2.py,489,debt_or_payment_reference,"charges = state.get(""batch_charges"") or []"
Bots/handlers/cashier_operator_v2.py,492,debt_or_payment_reference,"included = [item for item in charges if text(item.get(""apartment_number"")) not in exclusions]"
Bots/handlers/cashier_operator_v2.py,493,debt_or_payment_reference,"total = sum(float(overrides.get(text(item.get(""apartment_number"")), item[""outstanding_amount""])) for item in included)"
Bots/handlers/cashier_operator_v2.py,497,debt_or_payment_reference,"value = float(overrides.get(number, item[""outstanding_amount""]))"
Bots/handlers/cashier_operator_v2.py,520,debt_or_payment_reference,charges = open_charges(
Bots/handlers/cashier_operator_v2.py,526,debt_or_payment_reference,"state[""batch_charges""] = charges"
Bots/handlers/cashier_operator_v2.py,527,debt_or_payment_reference,"valid_numbers = {text(item.get(""apartment_number"")) for item in charges}"
Bots/handlers/cashier_operator_v2.py,555,debt_or_payment_reference,"""сумма каждой строки = точный остаток начисления."","
Bots/handlers/cashier_operator_v2.py,641,debt_or_payment_reference,"f""Неразнесённые наличные: {data['unallocated_cash']}"","
Bots/handlers/cashier_operator_v2.py,720,debt_or_payment_reference,"if message_text == ""🏦 Остатки касс"":"
Bots/handlers/cashier_operator_v2.py,724,debt_or_payment_reference,"lines = [""🏦 Остатки физических касс"", """"]"
Bots/handlers/cashier_operator_v2.py,727,debt_or_payment_reference,"lines.append(f""{_cashbox_label(code)}: {money(calc_cashbox_balance(cur, code))} грн."")"
Bots/handlers/cashier_operator_v2.py,886,debt_or_payment_reference,"charges = state.get(""batch_charges"") or []"
Bots/handlers/cashier_operator_v2.py,887,debt_or_payment_reference,if not charges:
Bots/handlers/cashier_operator_v2.py,897,debt_or_payment_reference,"charges=charges,"
Bots/handlers/cashier_operator_v2.py,912,debt_or_payment_reference,"f""Остаток кассы {state['cashbox_code']}: {money(result['cashbox_balance'])} грн."""
Bots/handlers/cashier_operator_v2.py,930,debt_or_payment_reference,"""Сумма не может быть больше остатка начисления."","
Bots/handlers/cashier_operator_v2.py,962,debt_or_payment_reference,"valid = {text(item.get(""apartment_number"")): item for item in state.get(""batch_charges"") or []}"
Bots/handlers/cashier_operator_v2.py,971,debt_or_payment_reference,"if amount > float(valid[number][""outstanding_amount""]) + 0.00001:"
Bots/handlers/cashier_operator_v2.py,973,debt_or_payment_reference,"f""Нельзя больше остатка {money(valid[number]['outstanding_amount'])} грн."""
Bots/handlers/client_portal.py,8,debt_or_payment_reference,"- парковочный счёт: начисления, оплаты, остаток — только чтение;"
Bots/handlers/client_portal.py,69,debt_or_payment_reference,"""parking_balance"": ""💳 Состояние счёта"","
Bots/handlers/client_portal.py,70,debt_or_payment_reference,"""parking_charges"": ""📅 Начисления"","
Bots/handlers/client_portal.py,101,debt_or_payment_reference,"""charges_title"": ""📅 Начисления парковки — кв. {unit}"","
Bots/handlers/client_portal.py,104,debt_or_payment_reference,"""allocated"": ""Учтено по начислениям"","
