path,name,line,end_line,async_func,args,decorators,doc
migrate_apartment_link_requests.py,table_exists,47,52,False,"cur: sqlite3.Cursor, name: str",,
migrate_apartment_link_requests.py,index_exists,55,60,False,"cur: sqlite3.Cursor, name: str",,
migrate_apartment_link_requests.py,main,63,198,False,,,
migrate_apartment_verification.py,now,18,19,False,,,
migrate_apartment_verification.py,get_db_file,21,22,False,,,
migrate_apartment_verification.py,migrate,24,105,False,,,
migrate_billing_core.py,get_db_file,14,15,False,,,
migrate_billing_core.py,main,18,194,False,,,
migrate_bot_core.py,now,16,17,False,,,
migrate_bot_core.py,column_exists,20,23,False,"cur, table_name, column_name",,
migrate_bot_core.py,add_column_if_missing,26,31,False,"cur, table_name, column_def",,
migrate_bot_core.py,migrate,34,362,False,,,
migrate_cashier_core.py,get_db_file,16,17,False,,,
migrate_cashier_core.py,table_exists,20,25,False,"cur, table_name",,
migrate_cashier_core.py,table_columns,28,30,False,"cur, table_name",,
migrate_cashier_core.py,add_column_if_missing,33,38,False,"cur, table_name, column_name, column_def",,
migrate_cashier_core.py,ensure_operator_audit_log,41,100,False,cur,,
migrate_cashier_core.py,create_cashboxes,103,119,False,cur,,
migrate_cashier_core.py,create_cashbox_operations,122,157,False,cur,,
migrate_cashier_core.py,create_cashier_batches,160,184,False,cur,,
migrate_cashier_core.py,ensure_payments_cashbox_columns,187,208,False,cur,,
migrate_cashier_core.py,seed_default_cashboxes,211,235,False,cur,,
migrate_cashier_core.py,recalc_cashbox_balance,238,265,False,"cur, cashbox_code",,
migrate_cashier_core.py,recalc_all_cashboxes,268,273,False,cur,,
migrate_cashier_core.py,migrate,276,329,False,apply=True,,
migrate_cashier_core.py,main,332,336,False,,,
migrate_cashier_core.py,table_count,302,306,False,name,,
migrate_cashier_operator_editor.py,now_db,108,109,False,,,
migrate_cashier_operator_editor.py,get_db_file,112,113,False,,,
migrate_cashier_operator_editor.py,table_exists,116,121,False,"cur: sqlite3.Cursor, name: str",,
migrate_cashier_operator_editor.py,columns,124,126,False,"cur: sqlite3.Cursor, table: str",,
migrate_cashier_operator_editor.py,add_column_if_missing,129,138,False,"cur: sqlite3.Cursor, table: str, column: str, definition: str",,
migrate_cashier_operator_editor.py,index_exists,141,146,False,"cur: sqlite3.Cursor, name: str",,
migrate_cashier_operator_editor.py,create_index_if_missing,149,153,False,"cur: sqlite3.Cursor, name: str, sql: str",,
migrate_cashier_operator_editor.py,ensure_cashboxes_table,156,170,False,cur: sqlite3.Cursor,,
migrate_cashier_operator_editor.py,ensure_cashbox_operations_table,173,197,False,cur: sqlite3.Cursor,,
migrate_cashier_operator_editor.py,ensure_cashier_receipts,200,278,False,cur: sqlite3.Cursor,,
migrate_cashier_operator_editor.py,ensure_link_columns,281,300,False,cur: sqlite3.Cursor,,
migrate_cashier_operator_editor.py,upsert_cashbox,303,336,False,"cur: sqlite3.Cursor, code: str, name: str, active: int, comment: str",,
migrate_cashier_operator_editor.py,recalc_balance,339,366,False,"cur: sqlite3.Cursor, cashbox_code: str",,
migrate_cashier_operator_editor.py,main,369,553,False,,,
migrate_cashier_v2.py,now_db,42,43,False,,,
migrate_cashier_v2.py,get_db_file,46,47,False,,,
migrate_cashier_v2.py,table_exists,50,55,False,"cur: sqlite3.Cursor, name: str",,
migrate_cashier_v2.py,columns,58,62,False,"cur: sqlite3.Cursor, table: str",,
migrate_cashier_v2.py,add_column_if_missing,65,74,False,"cur: sqlite3.Cursor, table: str, column: str, definition: str",,
migrate_cashier_v2.py,index_exists,77,82,False,"cur: sqlite3.Cursor, name: str",,
migrate_cashier_v2.py,create_index_if_missing,85,93,False,"cur: sqlite3.Cursor, name: str, sql: str",,
migrate_cashier_v2.py,create_table_payment_notices,96,131,False,cur: sqlite3.Cursor,,
migrate_cashier_v2.py,create_table_bank_transactions,134,165,False,cur: sqlite3.Cursor,,
migrate_cashier_v2.py,create_table_batches,168,195,False,cur: sqlite3.Cursor,,
migrate_cashier_v2.py,create_table_batch_items,198,223,False,cur: sqlite3.Cursor,,
migrate_cashier_v2.py,create_table_reconciliation_cases,226,253,False,cur: sqlite3.Cursor,,
migrate_cashier_v2.py,add_v2_link_columns,256,286,False,cur: sqlite3.Cursor,,
migrate_cashier_v2.py,create_indexes,289,380,False,cur: sqlite3.Cursor,,
migrate_cashier_v2.py,main,383,508,False,,,
migrate_cashier_v2_compat.py,now_db,43,44,False,,,
migrate_cashier_v2_compat.py,get_db_file,47,48,False,,,
migrate_cashier_v2_compat.py,table_exists,51,56,False,"cur: sqlite3.Cursor, name: str",,
migrate_cashier_v2_compat.py,columns,59,63,False,"cur: sqlite3.Cursor, table: str",,
migrate_cashier_v2_compat.py,add_column_if_missing,66,75,False,"cur: sqlite3.Cursor, table: str, column: str, definition: str",,
migrate_cashier_v2_compat.py,index_exists,78,83,False,"cur: sqlite3.Cursor, name: str",,
migrate_cashier_v2_compat.py,create_index_if_missing,86,90,False,"cur: sqlite3.Cursor, name: str, sql: str",,
migrate_cashier_v2_compat.py,create_payment_notices,93,126,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,create_bank_transactions,129,158,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,create_cashier_batches,161,188,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,create_cashier_batch_items,191,214,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,create_reconciliation_cases,217,244,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,ensure_columns,385,398,False,"cur: sqlite3.Cursor, specs: dict[str, dict[str, str]]",,
migrate_cashier_v2_compat.py,backfill_batch_numbers,401,447,False,cur: sqlite3.Cursor,,Existing experimental tables may contain rows without batch_number. We preserve all data and only fill technical identifiers where absent.
migrate_cashier_v2_compat.py,backfill_v2_defaults,450,473,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,ensure_indexes,476,540,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,ensure_cashier_v2_schema,543,570,False,conn: sqlite3.Connection,,Изменяет только соединение conn. Preflight вызывает эту функцию для sandbox-копии; CLI --apply — для активной базы.
migrate_cashier_v2_compat.py,schema_plan,573,588,False,cur: sqlite3.Cursor,,
migrate_cashier_v2_compat.py,main,591,679,False,,,
migrate_charge_adjustments.py,get_db_file,93,94,False,,,
migrate_charge_adjustments.py,now_db,97,98,False,,,
migrate_charge_adjustments.py,table_exists,101,103,False,"cur, table_name",,
migrate_charge_adjustments.py,table_columns,106,108,False,"cur, table_name",,
migrate_charge_adjustments.py,add_column_if_missing,111,115,False,"cur, table_name, column_name, column_def",,
migrate_charge_adjustments.py,ensure_adjustment_catalog,118,152,False,cur,,
migrate_charge_adjustments.py,ensure_adjustment_assignments,155,187,False,cur,,
migrate_charge_adjustments.py,ensure_charge_adjustments,190,212,False,cur,,
migrate_charge_adjustments.py,ensure_charge_columns,215,232,False,cur,,
migrate_charge_adjustments.py,backfill_existing_charges,235,249,False,cur,,
migrate_charge_adjustments.py,upsert_catalog_row,252,283,False,"cur, values",,
migrate_charge_adjustments.py,seed_catalog,286,293,False,cur,,
migrate_charge_adjustments.py,migration_summary,296,304,False,cur,,
migrate_charge_adjustments.py,migrate,307,388,False,apply=True,,
migrate_charge_adjustments.py,main,391,400,False,,,
migrate_commercial_contract_core.py,now_db,53,54,False,,,
migrate_commercial_contract_core.py,get_db_file,57,58,False,,,
migrate_commercial_contract_core.py,q,61,62,False,identifier: str,,
migrate_commercial_contract_core.py,table_exists,65,70,False,"cur: sqlite3.Cursor, table_name: str",,
migrate_commercial_contract_core.py,object_exists,73,78,False,"cur: sqlite3.Cursor, object_name: str",,
migrate_commercial_contract_core.py,table_columns,81,83,False,"cur: sqlite3.Cursor, table_name: str",,
migrate_commercial_contract_core.py,add_column_if_missing,86,97,False,"cur: sqlite3.Cursor, table_name: str, column_name: str, definition: str",,
migrate_commercial_contract_core.py,index_exists,100,105,False,"cur: sqlite3.Cursor, index_name: str",,
migrate_commercial_contract_core.py,create_index_if_missing,108,116,False,"cur: sqlite3.Cursor, index_name: str, sql: str",,
migrate_commercial_contract_core.py,required_fields_with_defaults,119,162,False,"cur: sqlite3.Cursor, table_name: str",,"Возвращает минимальные заполнители для непустых полей старой схемы. Это нужно только для безопасного upsert service_catalog в БД, где каталог уже менялся несколькими миграциями."
migrate_commercial_contract_core.py,seed_generic_commercial_service,165,229,False,cur: sqlite3.Cursor,,Catalog code — только классификатор. Он НЕ задаёт цену для КП.
migrate_commercial_contract_core.py,ensure_core_tables,232,386,False,cur: sqlite3.Cursor,,
migrate_commercial_contract_core.py,ensure_core_columns,389,489,False,cur: sqlite3.Cursor,,
migrate_commercial_contract_core.py,ensure_billing_links,492,524,False,cur: sqlite3.Cursor,,Общий billing ledger не дублируем. Только добавляем связи: charge -> договор КП -> строка договора -> срок оплаты.
migrate_commercial_contract_core.py,ensure_indexes,527,644,False,cur: sqlite3.Cursor,,
migrate_commercial_contract_core.py,create_or_replace_debt_views,647,731,False,cur: sqlite3.Cursor,,Вьюхи не вводят отдельный денежный контур: они считают задолженность из общего charges и обычных payment_allocations.
migrate_commercial_contract_core.py,validate_units,734,760,False,cur: sqlite3.Cursor,,"Отчётно считаем КП, но ничего не создаём автоматически."
migrate_commercial_contract_core.py,write_report,763,829,False,"report_file: Path, *, db_file: Path, apply: bool, new_tables: list[str], core_columns: dict[str, list[str]], billing_columns: dict[str, list[str]], indexes: list[str], service_status: str, debt_view_status: str, commercial_units: int, confirmed_units: int",,
migrate_commercial_contract_core.py,main,832,931,False,,,
migrate_operator_audit_log.py,get_db_file,14,15,False,,,
migrate_operator_audit_log.py,main,18,98,False,,,
migrate_operator_audit_log_v2.py,get_db_file,14,15,False,,,
migrate_operator_audit_log_v2.py,column_exists,18,20,False,"cur, table_name, column_name",,
migrate_operator_audit_log_v2.py,add_column_if_missing,23,28,False,"cur, table_name, column_name, column_def",,
migrate_operator_audit_log_v2.py,index_exists,31,38,False,"cur, index_name",,
migrate_operator_audit_log_v2.py,create_index_if_missing,41,46,False,"cur, index_name, sql",,
migrate_operator_audit_log_v2.py,main,49,183,False,,,
MIGRATE_phone_barrier_access_operational_sandbox.py,parse_args,24,31,False,,,
MIGRATE_phone_barrier_access_operational_sandbox.py,main,34,141,False,,,
MIGRATE_phone_barrier_access_sandbox.py,import_core,33,42,False,,,
MIGRATE_phone_barrier_access_sandbox.py,write_log,45,49,False,"stamp: str, lines: list[str]",,
MIGRATE_phone_barrier_access_sandbox.py,main,52,142,False,,,
MIGRATE_profile_parking_time_test_sandbox.py,main,27,100,False,,,
MIGRATE_profile_verification_sandbox.py,main,16,55,False,,,
migrate_remote_requests.py,now_db,39,40,False,,,
migrate_remote_requests.py,get_db_file,43,44,False,,,
migrate_remote_requests.py,table_exists,47,52,False,"cur: sqlite3.Cursor, name: str",,
migrate_remote_requests.py,index_exists,55,60,False,"cur: sqlite3.Cursor, name: str",,
migrate_remote_requests.py,add_column_if_missing,63,74,False,"cur: sqlite3.Cursor, table: str, column: str, definition: str",,
migrate_remote_requests.py,main,77,233,False,,,
migrate_service_items.py,get_db_file,16,17,False,,,
migrate_service_items.py,now_db,20,21,False,,,
migrate_service_items.py,table_exists,24,26,False,"cur, table_name",,
migrate_service_items.py,table_columns,29,31,False,"cur, table_name",,
migrate_service_items.py,add_column_if_missing,34,39,False,"cur, table_name, column_name, column_def",,
migrate_service_items.py,create_service_catalog,42,85,False,cur,,
migrate_service_items.py,create_service_items,88,115,False,cur,,
migrate_service_items.py,create_barrier_access,118,139,False,cur,,
migrate_service_items.py,ensure_financial_columns,142,159,False,cur,,
migrate_service_items.py,service_group_for,162,169,False,"service_type, category",,
migrate_service_items.py,get_required_columns_with_defaults,172,214,False,"cur, table_name",,"Existing DB may already have legacy NOT NULL columns. Fill them when inserting dynamically. PRAGMA table_info fields: cid, name, type, notnull, dflt_value, pk"
migrate_service_items.py,insert_dynamic,217,235,False,"cur, table_name, values",,
migrate_service_items.py,update_dynamic_by_code,238,256,False,"cur, table_name, code_column, code_value, values",,
migrate_service_items.py,upsert_service,259,293,False,"cur, service_code, service_name, service_type, category, is_monthly=0, is_fundraising=0, is_commercial=0, is_access_control=0, is_cash_collectable=1, comment=''",,
migrate_service_items.py,seed_service_catalog,296,314,False,cur,,
migrate_service_items.py,upsert_service_item,317,349,False,"cur, service_item_code, service_code, service_item_name, service_type, period_code=None, sequence_no=None, amount_default=None, date_from=None, date_to=None, description='', comment=''",,
migrate_service_items.py,seed_initial_service_items,352,367,False,cur,,
migrate_service_items.py,print_counts,370,376,False,cur,,
migrate_service_items.py,migrate,379,451,False,apply=True,,
migrate_service_items.py,main,454,458,False,,,
migrate_service_orders_and_fulfillment.py,now_db,50,51,False,,,
migrate_service_orders_and_fulfillment.py,get_db_file,54,55,False,,,
migrate_service_orders_and_fulfillment.py,table_exists,58,63,False,"cur: sqlite3.Cursor, name: str",,
migrate_service_orders_and_fulfillment.py,table_columns,66,70,False,"cur: sqlite3.Cursor, name: str",,
migrate_service_orders_and_fulfillment.py,add_column_if_missing,73,82,False,"cur: sqlite3.Cursor, table: str, column: str, definition: str",,
migrate_service_orders_and_fulfillment.py,index_exists,85,90,False,"cur: sqlite3.Cursor, name: str",,
migrate_service_orders_and_fulfillment.py,create_index_if_missing,93,97,False,"cur: sqlite3.Cursor, name: str, sql: str",,
migrate_service_orders_and_fulfillment.py,create_tables,100,319,False,cur: sqlite3.Cursor,,
migrate_service_orders_and_fulfillment.py,seed_workflow_profiles,322,428,False,cur: sqlite3.Cursor,,
migrate_service_orders_and_fulfillment.py,seed_phone_access_mapping,431,471,False,cur: sqlite3.Cursor,,Existing BARRIER_PHONE_CONNECT remains the authoritative catalog service. The new layer only tells the generic order engine how it is fulfilled.
migrate_service_orders_and_fulfillment.py,seed_access_roles_if_available,474,573,False,cur: sqlite3.Cursor,,
migrate_service_orders_and_fulfillment.py,create_indexes,576,628,False,cur: sqlite3.Cursor,,
migrate_service_orders_and_fulfillment.py,extend_legacy_tables,631,654,False,cur: sqlite3.Cursor,,
migrate_service_orders_and_fulfillment.py,ensure_schema,657,672,False,conn: sqlite3.Connection,,
migrate_service_orders_and_fulfillment.py,main,675,765,False,,,
MIGRATE_simplified_services_sandbox.py,_prepare_import_paths,35,40,False,,,Match the normal bot launcher's Python search path.
MIGRATE_simplified_services_sandbox.py,_load_schema_migrator,43,75,False,,,"Load the migration logic before touching the database. service_preorders_core imports service_orders_core; that core imports config from the parent Python project directory, not from OSBB itself."
MIGRATE_simplified_services_sandbox.py,_write_log,78,82,False,"stamp: str, lines: list[str]",,
MIGRATE_simplified_services_sandbox.py,main,85,137,False,,,
migrate_unit_registry_composite_groups.py,now_db,55,56,False,,,
migrate_unit_registry_composite_groups.py,get_main_db,59,60,False,,,
migrate_unit_registry_composite_groups.py,get_quarantine_db,63,64,False,,,
migrate_unit_registry_composite_groups.py,quote,67,68,False,name: str,,
migrate_unit_registry_composite_groups.py,table_exists,71,77,False,"conn: sqlite3.Connection, table: str",,
migrate_unit_registry_composite_groups.py,columns,80,82,False,"cur: sqlite3.Cursor, table: str",,
migrate_unit_registry_composite_groups.py,add_column_if_missing,85,93,False,"cur: sqlite3.Cursor, column_name: str, definition: str",,
migrate_unit_registry_composite_groups.py,text,96,97,False,value,,
migrate_unit_registry_composite_groups.py,is_composite,100,102,False,value,,
migrate_unit_registry_composite_groups.py,composite_info,105,115,False,value,,
migrate_unit_registry_composite_groups.py,normalize_alias,118,123,False,value,,Для поиска: 105.106 / 105-106 / 105_106 -> 105_106.
migrate_unit_registry_composite_groups.py,aliases_for_group,126,145,False,"canonical: str, parts: tuple[str, ...], observed_forms: set[str]",,"(alias_text, alias_kind). COMPONENT — ввод одного номера части должен вести в группу. COMPOSITE — все формы полной составной записи."
migrate_unit_registry_composite_groups.py,ensure_registry_columns,148,169,False,cur: sqlite3.Cursor,,Важно: не определяем жилое помещение по внешнему виду apartment_number. Все существующие записи — это baseline жилого фонда.
migrate_unit_registry_composite_groups.py,ensure_group_tables,172,231,False,cur: sqlite3.Cursor,,
migrate_unit_registry_composite_groups.py,make_registry_views,234,259,False,cur: sqlite3.Cursor,,
migrate_unit_registry_composite_groups.py,seed_existing_residential,262,307,False,cur: sqlite3.Cursor,,Все существующие records считаем жилыми baseline. Исключение — если оператор когда-либо уже вручную отметил COMMERCIAL/TECHNICAL.
migrate_unit_registry_composite_groups.py,load_quarantine_composites,310,366,False,quarantine_db: Path,,"Возвращает candidate groups, обнаруженные в tbot_parking_import."
migrate_unit_registry_composite_groups.py,load_main_apartment_map,369,379,False,cur: sqlite3.Cursor,,
migrate_unit_registry_composite_groups.py,assess_candidates,382,430,False,"candidates: dict[str, dict], main_apartment_map: dict[str, list[int]]",,"approved — безопасно создать lookup-группу: каждая часть существует ровно один раз, часть не входит в другую candidate group. review — не угадываем."
migrate_unit_registry_composite_groups.py,get_or_create_group,433,480,False,"cur: sqlite3.Cursor, candidate: dict",,
migrate_unit_registry_composite_groups.py,ensure_member,483,510,False,"cur: sqlite3.Cursor, group_id: int, apartment_id: int, member_order: int",,
migrate_unit_registry_composite_groups.py,ensure_group_alias,513,550,False,"cur: sqlite3.Cursor, group_id: int, alias_text: str, alias_kind: str",,
migrate_unit_registry_composite_groups.py,write_report,553,637,False,"report_file: Path, *, main_db: Path, quarantine_db: Path, apply: bool, columns_added: list[str], residential_set: int, unit_codes_filled: int, approved: list[dict], review: list[dict], results: dict | None",,
migrate_unit_registry_composite_groups.py,migrate,640,772,False,apply: bool,,
normalize_registry_fields.py,now_ts,22,23,False,,,
normalize_registry_fields.py,normalize_main_db,46,112,False,report,,
normalize_registry_fields.py,normalize_quarantine_db,115,184,False,report,,
normalize_registry_fields.py,main,187,203,False,,,
normalize_registry_fields.py,__init__,26,30,False,self,,
normalize_registry_fields.py,add,32,33,False,"self, text=''",,
normalize_registry_fields.py,section,35,39,False,"self, title",,
normalize_registry_fields.py,save,41,43,False,self,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,now_db,50,51,False,,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,get_db_file,54,55,False,,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,table_exists,58,63,False,"cur: sqlite3.Cursor, name: str",,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,table_columns,66,70,False,"cur: sqlite3.Cursor, name: str",,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,add_column_if_missing,73,82,False,"cur: sqlite3.Cursor, table: str, column: str, definition: str",,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,index_exists,85,90,False,"cur: sqlite3.Cursor, name: str",,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,create_index_if_missing,93,97,False,"cur: sqlite3.Cursor, name: str, sql: str",,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,create_tables,100,319,False,cur: sqlite3.Cursor,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,seed_workflow_profiles,322,428,False,cur: sqlite3.Cursor,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,seed_phone_access_mapping,431,471,False,cur: sqlite3.Cursor,,Existing BARRIER_PHONE_CONNECT remains the authoritative catalog service. The new layer only tells the generic order engine how it is fulfilled.
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,seed_access_roles_if_available,474,573,False,cur: sqlite3.Cursor,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,create_indexes,576,628,False,cur: sqlite3.Cursor,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,extend_legacy_tables,631,654,False,cur: sqlite3.Cursor,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,ensure_schema,657,672,False,conn: sqlite3.Connection,,
OSBB_Service_Orders_Foundation_v1/migrate_service_orders_and_fulfillment.py,main,675,765,False,,,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_catalog_permission,44,54,False,actor_id: int | str | None,,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_required_defaults,57,87,False,"cur: sqlite3.Cursor, table: str",,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_insert_dynamic,90,103,False,"cur: sqlite3.Cursor, table: str, values: dict[str, Any]",,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_update_dynamic,106,124,False,"cur: sqlite3.Cursor, table: str, where_sql: str, where_params: tuple[Any, ...], values: dict[str, Any]",,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_valid_code,127,136,False,"value: str, label: str",,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_price,139,145,False,amount: float | int | str | None,,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_validate_date,148,152,False,value: str,,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,list_service_offers,155,204,False,"*, include_retired: bool=False, conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,add_or_update_service_offer,207,365,False,"*, service_code: str, service_name: str, service_group: str, service_type: str, category: str, service_item_code: str, service_item_name: str, workflow_profile_code: str, amount: float | int | str | None, effective_from: str, resident_request_enabled: bool, actor_id: int | str | None, description: str='', conn: sqlite3.Connection | None=None",,Creates or updates a catalog service and one active service item. It never removes old price history. New price version starts at effective_from.
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,set_service_price,368,458,False,"*, service_item_code: str, amount: float | int | str, effective_from: str, actor_id: int | str | None, note: str='', conn: sqlite3.Connection | None=None",,Adds a new effective-dated price. It closes the preceding active version; it does not overwrite the old price record.
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,retire_service_offer,461,512,False,"*, service_item_code: str, actor_id: int | str | None, reason: str, conn: sqlite3.Connection | None=None",,"Archive only. Historical orders, charges and payments stay untouched."
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,restore_service_offer,515,553,False,"*, service_item_code: str, actor_id: int | str | None, conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,_fetch_service_item_or_raise,556,566,False,"cur: sqlite3.Cursor, service_item_code: str",,
OSBB_Service_Orders_Foundation_v1/service_catalog_admin_core.py,today_iso,569,570,False,,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,text,42,43,False,value: Any,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,now_db,46,47,False,,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,today,50,51,False,,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,money,54,60,False,value: Any,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_db_file,63,64,False,,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_conn,67,71,False,,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,table_exists,74,79,False,"cur: sqlite3.Cursor, name: str",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,table_columns,82,86,False,"cur: sqlite3.Cursor, name: str",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,required_tables,89,104,False,,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,schema_ready,107,118,False,conn: sqlite3.Connection | None=None,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_permission_or_raise,121,144,False,"actor_id: int | str | None, resource: str, action: str, scope_type: str, scope_value: str",,Core intentionally does not require permissions for actor_id=None: this allows controlled system migrations/preflight. Bot handlers must always pass actor_id and enforce permissions before calling write methods.
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_fetchone_dict,147,150,False,"cur: sqlite3.Cursor, sql: str, params: tuple[Any, ...]=()",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_service_item,153,180,False,"cur: sqlite3.Cursor, service_item_code: str",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_service_workflow,183,214,False,"cur: sqlite3.Cursor, service_item_code: str",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,effective_price,217,243,False,"cur: sqlite3.Cursor, service_item_code: str, *, on_date: str | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_next_order_number,246,266,False,cur: sqlite3.Cursor,,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_event,269,297,False,"cur: sqlite3.Cursor, *, order_id: int, event_type: str, actor_id: int | str | None, actor_role: str='', source_context: str='', details: str=''",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_audit_order,300,324,False,"conn: sqlite3.Connection, *, actor_id: int | str | None, action_type: str, order_id: int, details: str",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_order_steps,327,337,False,"cur: sqlite3.Cursor, order_id: int",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,_derive_status,340,382,False,steps: list[dict],,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,recompute_order_status,385,411,False,"cur: sqlite3.Cursor, order_id: int",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,get_service_order,414,426,False,"cur: sqlite3.Cursor, order_id: int",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,create_service_order,429,610,False,"*, resident_account_id: int | None, telegram_user_id: int | str | None, apartment_id: int | None, apartment_number: str, service_item_code: str, quantity: float=1, resident_comment: str='', actor_id: int | str | None=None, actor_role: str='', source_context: str='', conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,confirm_order_step,613,709,False,"*, order_id: int, step_code: str, actor_id: int | str | None, actor_role: str='', note: str='', source_context: str='', conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,link_payment_to_order,712,765,False,"*, order_id: int, payment_id: int, amount: float | None, actor_id: int | str | None, note: str='', conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,link_charge_to_order,768,811,False,"*, order_id: int, charge_id: int, actor_id: int | str | None, note: str='', conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,create_remote_asset,814,889,False,"*, asset_number: str, ownership_type: str, inventory_status: str='AVAILABLE', condition_status: str='UNKNOWN', hardware_model: str='', serial_number: str='', programming_identifier: str='', apartment_id: int | None=None, apartment_number: str='', actor_id: int | str | None=None, note: str='', conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,record_remote_movement,892,995,False,"*, remote_asset_id: int, service_order_id: int, movement_type: str, to_state: str, actor_id: int | str | None, apartment_id: int | None=None, apartment_number: str='', note: str='', confirm_step_code: str | None=None, conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,activate_access_credential,998,1065,False,"*, order_id: int, credential_value: str, actor_id: int | str | None, apartment_id: int | None, apartment_number: str, external_reference: str='', note: str='', conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,list_order_steps,1068,1079,False,"order_id: int, *, conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_core.py,service_order_summary,1082,1125,False,"order_id: int, *, conn: sqlite3.Connection | None=None",,
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,now_stamp,39,40,False,,,
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,load_module,43,50,False,"path: Path, name: str",,
OSBB_Service_Orders_Foundation_v1/service_orders_preflight.py,clone_database,53,62,False,"source: Path, target: Path",,
